β_term,β_click,θ_term,ε
2.9999999999998477,0.1153901899195018,10.66335801810816,0.05618680278982306
0.22272682649941655,0.25120004181907885,14.369846213537194,1.1471233403340629e-17
0.21209030356993513,0.002207309395683704,29.999999999999996,2.469568599127385e-19
0.26959362422442706,0.15124427904828597,20.46709513174659,8.456823937187348e-22
0.25053943246381993,0.0052636148908767584,29.99999999999998,8.71752402689852e-16
2.999999999999999,8.685876262833437e-24,29.999999999999996,0.04481999501444956
0.6638747339011903,0.12582318121584107,12.056578177352115,0.0361305247537183
2.9999999988395416,0.00014412840025160043,29.999999999999996,0.03963485824304808
0.25054240734012745,0.1287175092069092,29.999999999999954,5.163774367761595e-17
0.15879609605647166,0.06729973841734212,28.247133436846184,2.4264724184400332e-15
0.5407123769966138,0.12840901315206985,8.284493074795103,0.03964747240402602
0.07250323598991786,0.039490794430568146,29.99999999999998,1.0270765772186282e-15
0.3033602223749873,0.15057897867833392,17.92732316899602,2.0496217935791336e-16
0.15972097388818404,0.16260202819770284,29.295166140481346,5.840169963517728e-19
0.1929904939173091,0.14192961485187877,29.99999999999997,1.4727022071018645e-15
0.1828113482731065,0.11959537862668958,29.999999999999996,5.481786521829355e-19
0.27242274201125116,0.19344929094105773,25.83789295199196,6.564225044987238e-16
0.41488303863444614,0.5595659780274358,11.136652225892172,2.5770474372970103e-19
0.25315728071977395,0.10155557216348514,27.03370850703427,5.807219836704453e-16
0.5388229349042971,0.2171994320299136,11.627119185891399,2.561280050442707e-16
0.34014289067159237,2.999999999907154,11.95545553510359,0.03196397059615985
0.4494380516872389,0.08947240520865886,3.15618621218628,3.767963834661089e-15
0.5743745603656343,0.15621804431392572,8.262268786374946,2.2312825014775382e-15
0.43720994912666855,0.12103689687356417,8.201849710184671,0.22141475517531317
0.5891659623506412,0.12568009585862086,7.928541869671675,0.06182073355666175
0.32096838606431116,0.17019038127854694,12.080660572632365,1.8559082968461816e-15
0.4113312426951456,0.0403473411089584,22.79936200396148,0.09674424369624068
0.2764376023447158,0.1491453896906481,15.376253443422565,3.2113635962466407e-16
0.43228618764471977,0.2946450523451546,11.150503783490239,0.19694675095788128
0.32686249320346655,0.22557669466587033,11.691904397920734,4.031207597990151e-15
0.27245772051193723,2.1547162196290658e-18,29.999999999999996,0.030123585301461916
0.30548450172407493,0.06652289149075652,29.999999999999996,4.637333106863529e-16
0.24390072286133102,0.20047419753545667,14.468501286830016,1.1121686991573438e-15
0.22212079685825645,0.11636547005076986,26.510305833567866,1.232923419551157e-15
0.37409311348915175,0.23165635230819276,16.224779136666875,5.148793073316065e-16
0.2443322456147403,5.218705371844664e-27,29.999999999999996,6.873102997216645e-22
0.3294284310538694,0.18700198735850268,18.381318235378597,1.4059182180750876e-18
