β_term,β_click,θ_term,ε
3.4654158544049656,14.999999828626487,3.683178157255529,0.6841789616917088
4.999999999998487,14.99999663881112,2.190382752399708,0.8084961370140851
2.839939747118187,15.00000002222183,3.1814240277741184,0.9999999999999976
4.999999999999927,15.000000007680034,3.999999999999997,0.8574293745852684
4.999999999995397,0.09302880248454722,3.960262984264563,7.396991063375442e-15
4.999999999985938,0.19426002180398186,3.9668926540854725,8.812678392319043e-16
4.999999999999999,15.000000000073936,1.8748954186332554,0.7407973718478104
4.9999999999994715,15.000030131242587,3.9999999999998717,0.8346241059274621
2.0729653696971018,8.396958879842877e-18,3.703480226562108,0.025947522999116995
1.4828835470698656,0.09809782983303988,3.9999999999999973,3.89750787302165e-15
4.999999999999999,14.999990563317112,2.4941244150805297,0.967476669168636
4.999999999999683,14.999999999788452,3.999999999999995,0.6904322083684673
2.0271970353941584,14.999999634887454,3.3950415682755195,0.6502925744344897
2.7275993919303327,0.00515551478932564,3.1577368243747825,1.3066931749281184e-16
4.999999999999999,15.000000000005453,3.999999999999988,0.9922353295887013
4.999999999999999,14.999999995211445,3.9999999999999996,0.7515165239010625
2.285054210799076,1.759326079778032e-17,3.530257666774949,0.07952198988904527
2.8365222772516665,14.999998223979176,1.8262659215333545,0.9999999999999983
4.999999999999999,4.9749226521385513e-20,3.9999999999999996,0.1835996048634897
4.99999999999999,23.43644850386198,2.231316658807936,0.6969226812520871
4.9999999999999964,14.999999671733509,1.6752601288287672,0.9915083467531193
1.5244447003850028,0.08733174103167532,2.0772629110318284,8.033638357373556e-16
4.999999999999926,15.000000105121917,1.7653682708395584,0.7285662426477648
2.55895278810448,15.000000000067816,2.2886825604782253,0.9999999999999989
4.999999999999979,15.00000608419856,2.1320132935392917,0.6728431591924282
4.999999999868137,15.000000005216979,2.4295084852486513,0.9999739291609152
4.999999999999999,14.999999999125045,3.4708016250619376,0.1261418282937236
2.3741558943819427,15.000000000971923,3.4906310300600225,0.6399828412210395
3.4603186309778042,15.000001487095117,3.5810873411556874,0.9999999999999972
4.999999999999464,15.000001011270454,2.2801190783231298,0.9510894499083596
2.5602166568822287,14.999999516061692,2.718928460052192,0.9999999999999999
2.179798454494026,0.051664989177636615,3.9999999999999982,3.9381353985581845e-15
3.6180220954773143,14.99999999966826,3.604328802484346,0.9999999999999989
4.999999999999999,14.999999819738129,3.9999999999999996,0.6635009735308988
4.999999999999959,15.000000131949186,2.698470040531354,0.9438380039402009
4.99999999999991,4.7067374340775645e-15,3.7252781874215164,0.01992432768616219
4.999999999999494,15.000000084304068,2.4456217296701683,0.7791196549806825
