β_term,β_click,θ_term,ε
0.38763610168211426,9.270116298666436e-19,14.977090152462253,2.6315067035516354e-16
0.2227268260179577,0.21227914818702923,14.369846230872852,7.618435536440569e-16
0.2393963107951618,1.8795100270788079,29.999999999999993,0.03160583708173381
0.2695936221384624,0.3506567044072624,20.467095109620946,4.205914080065491e-15
0.25053943864776196,5.317406389852046e-22,29.999999999999996,1.0869228199555636e-22
2.999999999999689,4.021320890073957e-22,29.99999999999904,0.04481998463268317
0.7116412791704341,0.16886374408438984,11.879409761208896,0.05288796454215209
2.9999999966237327,0.9567451142593587,29.999999999999996,0.04291945925768274
0.2505424031224876,0.39954385173873186,29.999999999999996,1.4759155786745697e-16
0.15879608459959452,4.93444780880686e-16,28.24713363545299,8.368380489807456e-16
0.5117559034307938,0.20676929785367282,8.393527367558042,0.023578600650255438
0.07250323634491439,4.324478688978986e-20,29.99999999999999,4.577947490767529e-17
0.3033602208440852,3.5837317106231065e-23,17.92732315818175,6.707373187997224e-20
0.1597209732271166,2.9167369655177833e-16,29.29516622846808,7.788312149305966e-22
0.19299049256651818,0.8375403628467746,29.999999999999996,2.0849432788284726e-15
0.18281134825477705,0.20600129096068417,29.99999999999997,3.0319109756806494e-20
0.27242275028601515,0.5356753480001328,25.83789294129652,7.458820047093224e-15
0.41488303868344856,0.8177075600843111,11.136652224082656,3.5833677951136813e-16
0.2531572840629724,0.06745570540527471,27.03370836190824,6.613044916066074e-16
0.5388229322438061,2.026767156451407e-20,11.627119189417515,2.240776324861484e-22
0.33329926105036384,0.7296686499159255,12.052900966746083,4.840331537521091e-16
0.4494380427933924,1.5094909637526478e-16,3.156186296371823,3.584285246774237e-20
0.6677292372692865,5.305625780688259e-16,7.761737418598248,0.027106539248103568
0.42839559567443136,1.2195731377990617,8.246218201653774,0.1868798231856431
0.628823578102481,2.6153874660456654e-16,7.690748449054718,0.08945418091485366
0.3209683918546538,0.4705267683308971,12.08066055698588,2.7107547687642116e-15
0.4078947812133416,1.112978316167835e-16,22.824291608737823,0.09348704443642654
0.2764376026718379,1.3972014187478157e-26,15.376253427725933,3.2198934067881487e-24
0.3170812878651519,0.5985680908910204,12.010166406478696,1.3457786292805989e-18
0.3268624932595792,0.2959871567700382,11.691904413972251,1.4909671457137478e-17
0.2876852646281847,2.0447329623769006,29.999999999999993,0.049188688361861965
0.3054845015285871,4.661310086922131e-15,29.999999999999996,1.4244595898367942e-16
0.243900722858426,0.9145746221875432,14.468501287681423,6.107213997632632e-19
0.22212078504578486,1.6014753654119824e-16,26.510306607897352,2.2067668365297e-19
0.3740931137952999,0.48162095980678155,16.224779136168262,1.138337292038654e-15
0.2443322441014812,0.05446343488606434,29.999999999999996,3.6110088984084894e-18
0.32942843154170054,0.0581972574056494,18.381318212619043,4.21715068551221e-17
