wid,model,nll,θ_depth,β_depth,β_lead,θ_sat,β_click,β_sat,θ_lead,ε
w2d73732,BestFirst,148.80145226885307,3.173544100168293e-13,1.7375375814511518,0.39923650854417336,7.83878522021535e-12,0.3747386937997032,0.2077496364009306,24.303972806236462,0.0010000000000000807
w2f752f8,BestFirst,138.16616662258696,4.1918561865933367e-14,2.216545660407729e-15,0.7113916646642559,4.31902354747364e-15,0.40987198819049103,0.13347835946905912,10.3202189889167,0.03047820520898252
w353ba70,BestFirst,139.16308005959866,3.4607987081037744e-19,2.7278583924263953e-29,0.5637156029905771,3.0268874575748357e-13,0.25837200760834445,0.031037509981698106,6.19890457784758,0.0010000000000000002
w3577f1b,BestFirst,201.2118816809087,3.9999999999999996,2.9999999999999996,0.27632900248847697,9.772535124950247e-12,0.2507333145814216,0.1938510698310272,0.23349424614338812,0.0010000000000001277
w41284a9,BestFirst,204.70196197398013,1.342469477121209,1.4762802180040842,0.22509657980886438,7.941681243604801e-17,0.27473106356107574,0.16001917794997958,29.999999999999996,0.0010000000000000002
w4cc191d,BestFirst,106.98210402119226,3.6014238847832195e-13,2.9999999999999996,1.74963812847458,3.3375820868272895e-17,0.7201468711857582,0.30609357399358234,15.011866708594452,0.0010000000000000005
w511d3a1,BestFirst,216.32047710277803,3.976022709945907e-18,0.30845215276761734,0.2545118731252586,29.99999999999671,0.251323171298224,0.32052035053789296,1.1994607158295827,0.019265900783354186
w52faa3e,BestFirst,214.59721914930262,2.302310039742997e-19,0.4090659869174978,0.16832111774315922,29.999999999999996,0.21719055406156043,0.23775092837060682,5.180283718382155,0.0010000000000000002
w5310e61,BestFirst,165.697201244865,1.5558869360540313e-14,0.6948711744284976,0.4787210158039018,5.654030293928085e-13,0.1931252246519316,0.19364444097113268,22.46231981268528,0.0010000000000000002
w5387968,BestFirst,241.64244473904236,0.1490014933753699,1.1934466760239415,0.21626391730828695,9.619878430496474e-13,0.15348903618133744,0.058858740584000376,29.99999999999927,0.0010000000000000278
w560b89c,BestFirst,220.33156625015658,0.14904868871338903,2.9999999999999996,0.06404244415225137,29.999999999977135,0.207241853842223,0.5613150273196272,1.6205088830836241e-13,0.20613210461500275
w56b4fe0,BestFirst,103.4477384791714,1.936703556664569e-12,2.9999999999999996,0.46645514598108145,1.188016792335745e-12,0.9155718577422803,0.015815863214547726,11.84346844527321,0.07465391705955406
w5bb42cf,BestFirst,96.1119477377826,1.5823331526332772e-13,2.9999999999999956,0.7240744568721549,3.0552765460498527e-13,0.33041557497465346,2.902423167949279e-16,6.45497610836845,0.0010000000000000005
w5cb6d34,BestFirst,174.0192134064336,3.82026652819352,2.9999999999999996,0.25437745370063125,2.459783390911891e-13,0.36680655980408206,0.11964861705921093,1.388439835276773e-13,0.0010000000000000002
w5f2e05f,BestFirst,142.1126926426203,8.106719506367164e-14,2.215478211564896,1.3600355332458736,2.017630345217784e-12,0.32693400464744937,0.6220606878764121,17.694256683612174,0.01768644188834337
w60c1428,BestFirst,22.908170986842883,2.4375132438657226e-17,0.7585811300417972,6.0886036828604425e-15,2.3036256427937555e-16,0.9199875818110371,1.0709102467265375,3.1640988181811684e-16,0.0010000000000000002
w64fee36,BestFirst,244.978762194161,3.9999999999985554,2.7822229763587156,0.2200043457310098,7.020785431799569,0.1482345684997222,0.25842135374477904,3.665736913459267e-11,0.0010000000000004226
w66c749f,BestFirst,113.46536046523303,7.342972330118155e-15,1.3278616935048175,0.4851119349865474,7.086932108802005e-14,0.4838615011330291,0.1948233248075858,16.6691039838765,0.0010000000000000002
w674d7da,BestFirst,370.1084739952479,3.9999999999999996,1.4245058888026083,0.0856819593005832,23.666857740067154,0.07172748063903525,0.16312692100479864,1.1846116462894106e-10,0.0010000000000000002
w6826680,BestFirst,113.5450150649921,6.838175476322321e-15,2.99582656083605e-15,0.5180634161581303,2.7797193719444908e-12,0.4914187525935487,0.15795041786669928,10.181626340213912,0.0010000000000000002
w6956925,BestFirst,117.34000525756294,9.512395900986376e-15,0.8144247738451807,0.4655806490079199,1.567962600707892e-12,0.4494957135898358,0.0609656819797806,11.45096429866727,0.001000000000000146
w6e8ffbb,BestFirst,135.7497548453325,9.022977452082162e-13,1.4811469401273407,0.25196115996950064,2.39480864064383e-12,0.42030323734646075,0.1453899005922487,21.090237138140978,0.0010000000000009927
w718f032,BestFirst,197.09211922146991,3.543514629781476e-17,0.06602793416378272,0.28762806283401826,1.1580002501707277e-11,0.2757057346522031,0.09407984783092468,14.603608176587946,0.0010000000000000785
w7272d4a,BestFirst,157.21676016066743,6.770872101074135e-16,0.19143846732486064,0.2590552656980549,19.13035570672411,0.29918519145544437,0.27438425122068083,9.587940090523458e-11,0.0010000000000001336
w771a1b9,BestFirst,184.9863517903614,9.747554536381494e-19,2.9999999999999996,0.7979983873149539,26.40865365952935,0.29698812221667115,0.8788466970617539,9.922817101247714e-12,0.1415082695979288
w7966091,BestFirst,127.28213205855158,4.1488705868565924e-13,2.9458935589252278,0.6153617237848618,2.8874384898204613e-16,0.3350518270921459,0.37726019216333956,24.469459130359137,0.001000000000000057
w85f0641,BestFirst,201.341351650548,0.303416729750574,1.1513361062062906,0.20839128944609012,8.297468571994388e-13,0.2879218212240328,0.0989481724365698,29.999999999978993,0.0010000000000000002
w87adde5,BestFirst,99.6479875693897,3.385274253160355e-14,2.9999999999999996,0.4543556810720675,1.0049316500222011e-13,0.4620223444050457,0.0021235046373144655,13.663574824132734,0.0010000000000000002
w8a0cf46,BestFirst,161.8560774756779,7.910306793253784e-16,1.826095308826281,0.37363197899453393,2.53672290846333e-12,0.3354215160735673,0.17737224381254388,20.081813393965763,0.0021909666599345284
w8c9c8db,BestFirst,138.60171250377414,3.963563957025041e-14,0.8822942677494585,0.7185251147070031,4.404125544649096e-11,0.36331074054794527,0.2021205855348602,10.682757998696106,0.001000000000001149
w8d47bcc,BestFirst,163.11136193423135,1.3210795719196963e-12,2.9999999999999996,1.253317351565959,3.846415823558238e-17,0.08280474660317272,0.09932063144691429,5.6990822921407345,0.0010000000000000002
w8e9d208,BestFirst,244.791474731858,3.999999999997616,2.3378965336200377,0.179834480167598,3.3677983713474932e-12,0.16823560108311636,0.12046154649437832,5.817273139160806,0.0010000000000001121
w8eb3fba,BestFirst,165.6067395530689,8.693736380313247e-18,0.7400261958657803,0.24554004497634938,3.857157751159257e-18,0.2380416175895067,0.12980111398657268,22.35858706924227,0.0010000000000000002
w97d2cbf,BestFirst,154.4795649732902,0.07959665245225248,1.4223531072920768,0.2622168038026212,3.91027300891011e-14,0.4190388267266703,0.014836628470236148,29.999999999999996,0.0010000000000000002
w9dae565,BestFirst,265.7913181694227,3.9999999999999996,2.9999999999999996,0.24936818409007322,6.127118504743945e-13,0.1511434625903806,0.08008431614101501,2.7642423269295606,0.0010000000000000445
wa2a15d0,BestFirst,198.35226072918314,3.56461739107,2.999999999999998,0.16562067131870128,1.2047230887320188e-12,0.31762914394295,0.16463938752736826,1.4650270761248156e-12,0.0010000000000026687
wa84db29,BestFirst,167.2740336085803,5.348925975286064e-14,5.347700289356584e-14,0.4324567863152001,4.2218534329896746e-17,0.2955406254092582,0.009980210224772811,11.131267287079432,0.0010000000000000002
waf11118,BestFirst,140.63913575418704,1.0297478687888455e-16,1.6129692823782726,0.5751867924435156,1.0308635677853343e-12,0.33846389169206614,0.13841402427048097,18.43449419522836,0.0010000000000001735
wb118747,BestFirst,176.30193116573147,1.6431086178015897e-14,2.419076347903922,0.36817848510975765,2.4172295411435274e-19,0.3139395460787353,0.1963248939189124,29.64582827618637,0.0010000000000000002
wb16d184,BestFirst,150.75929275240364,0.9472619202364936,2.3253392010837617,0.32660713368743116,2.4174947109131307e-17,0.37719317679493847,0.21114266356504852,29.999999999989562,0.0010000000000000002
wb277461,BestFirst,144.7850657083223,1.8649089452300033e-19,1.2810525900256393,0.8290079173274173,1.8936639047473572e-15,0.33352909994931795,0.34794509295903037,16.43600081390463,0.0010000000000000002
wb6b351e,BestFirst,231.85958422431025,3.999999999966859,2.443254368340433,0.2643099964530661,2.131805048950644e-12,0.1782144884837941,0.11885990072734835,8.348249709637797,0.0010000000000009203
wb6f421e,BestFirst,263.9806874360748,2.5261408483825343,1.1587544425646943,0.14394678216271345,29.999999999965812,0.123075269573016,0.19858266739955563,5.355360781459372e-14,0.0010000000000013453
wb7d56ca,BestFirst,0.9875541281636618,2.3464977076557626e-17,2.9999999999999996,4.928184818909941e-16,2.0787365564271657e-14,1.58106049501857e-15,4.928047930855997e-16,2.0787550627743523e-14,0.0010000000000000002
wbb29510,BestFirst,110.64926754876598,3.4181006475896713e-12,2.999999999969384,0.7324132023941576,4.939797956377638e-13,0.23963458952820835,0.25832984102761203,7.324132362474124,0.0010000000000000002
wc85483e,BestFirst,189.5966900017619,3.9999999999999996,1.89355703493729,0.1776217136417026,5.086197687638176e-18,0.28949331415731444,0.142886889370473,6.363745704245769,0.0010000000000000002
wc9e7250,BestFirst,149.9192680875492,3.173929408325579e-16,1.4927160266944837,0.368669101837053,1.815531767791833,0.4082287988052786,0.2914052239581292,29.999999999999996,0.0010000000000000002
wcf2758c,BestFirst,142.25177551105415,1.4032883004616915e-14,7.220736508371912e-16,0.4000645899043612,6.6552435038716794e-15,0.28191563677992243,0.3332540507298959,21.6872744867863,0.0010000000000000002
wdd4ef06,BestFirst,217.2875085983995,3.5121526983454316,2.9999999999999996,0.11175785068685333,8.578473840711055e-13,0.19372137320767316,0.1778273590159639,4.051591408107236e-24,0.0010000000000000002
wddb78b9,BestFirst,167.60558134777875,3.999999999991291,2.1338112923708685,0.11458384881288239,1.5509382891773023,0.6011000146808617,0.22824908471112795,3.631025842765499e-12,0.0010000000000000447
wdf3a36e,BestFirst,0.9875541281636618,2.3464977076557626e-17,2.9999999999999996,4.928184818909941e-16,2.0787365564271657e-14,1.58106049501857e-15,4.928047930855997e-16,2.0787550627743523e-14,0.0010000000000000002
we95fcde,BestFirst,210.5277980331921,3.167057814646503,2.9999999999999996,0.2931287956203924,1.9354826172945258e-16,0.24141018141024279,0.1304942051027452,7.30474148740848,0.0010000000000000002
wf25d2c2,BestFirst,251.9367106796934,2.7504321918081724,0.8103344082544011,0.17311132274384128,1.7435235920860564e-15,0.2017081554962795,0.09104922917865427,29.999999999994753,0.05256295994943729
wf4961b6,BestFirst,188.93083928433543,0.22468789165879416,2.2803771705401106,0.3286357487213903,2.4556239723654223e-12,0.3469611382410826,0.1747596679850122,29.999999999991793,0.0175703991470118
wf67f532,BestFirst,115.6196331667917,8.692574278335867e-11,2.9999999999999996,0.40366238878294064,1.1142419590303217e-12,0.5322344314997232,0.1318580158777999,17.043322416861713,0.0010000000000000375
wfa3ed63,BestFirst,138.48247817067474,3.5439756977037216e-14,1.2880207226615459,0.42623850238445404,2.8931134439706716e-12,0.3695816890799146,0.22244309774739127,18.868888710708713,0.0010000000000000009
