wid,model,fold,train_nll,test_nll,θ_depth,β_depth,β_lead,θ_sat,β_click,β_sat,θ_lead,ε
w29cdd9f,BestFirst,1,5.13483210730292,14.9740242573919,2.793537292271571e-17,2.69195366561158,9.540469401608567e-15,1.6769315206837872e-20,5.472961267255239e-15,0.46235804773013583,8.517733033492884e-17,0.0010000000000002416
w29cdd9f,BestFirst,2,15.554175047883746,0.9526611319836624,2.626989213973709e-16,1.3168736100689862,0.7373740541029938,1.1905830539262079e-14,1.7858001877224118e-18,2.3561599115201026e-17,7.361839032678653e-14,0.00100000000000136
w29cdd9f,BestFirst,3,15.554175047883746,0.9526611319836624,2.626989213973709e-16,1.3168736100689862,0.7373740541029938,1.1905830539262079e-14,1.7858001877224118e-18,2.3561599115201026e-17,7.361839032678653e-14,0.00100000000000136
w29cdd9f,BestFirst,4,12.49956042599774,3.9056115605003154,8.431691144764924e-16,1.6033607342332263,0.6800765682826424,2.3090251828171944e-13,2.0108855120145978e-16,6.97077677878594e-19,1.4483351537145565e-15,0.001000000000000003
w29cdd9f,BestFirst,5,15.554175048663962,0.952661101804306,2.5122128086680243e-15,1.316873645778186,0.7373739949870353,2.5293354428599894e-19,4.862346305007125e-17,1.5396373750588628e-19,2.9010368065916248e-15,0.0010000000000000334
w2b6ff87,BestFirst,1,127.63147858294974,31.1649196412815,6.684492333008885e-13,0.8645023323023245,0.2618668845070793,3.7456506232201694e-13,0.3168101195825058,0.045147424995079906,19.853292918151965,0.0010000000000003485
w2b6ff87,BestFirst,2,106.91171816841468,53.381514251494245,1.3982741842697053e-15,0.34721632963513754,0.25288698259182746,1.5052537615130496e-12,0.3828330902460968,0.03805000065030055,19.157226695709763,0.0010000000000000005
w2b6ff87,BestFirst,3,132.2195948674058,26.5085355203213,3.58777810895504e-19,1.4353909363737614,0.23538059624754112,7.449786304128077e-22,0.3231267959372354,0.06344564469204308,28.07418581933597,0.0010000000000000002
w2b6ff87,BestFirst,4,118.96045352251453,41.160237874677776,1.261595557012468e-17,1.4760526784463786,0.29768192727055376,1.4372779592415536e-15,0.3124126832455171,0.027614273005693423,20.24589529303871,0.0010000000000003053
w2b6ff87,BestFirst,5,143.35525088980592,15.323886415413853,3.3836586171475875e-16,1.0827405457058015,0.2403331654856769,3.060976443003134e-13,0.30174855836908254,0.019056620762316866,22.931959588525462,0.0010000000000000022
w2d73732,BestFirst,1,122.60327650628133,27.634648535675716,2.654017876442905e-14,2.9481591524042687,0.6292363746799774,1.6023038538649127e-17,0.351798693540756,0.33598135259414375,24.193152116133916,0.0010000000000000002
w2d73732,BestFirst,2,110.07531252545374,40.44914717625608,4.48244498837217e-22,2.9999999999999996,0.8523355589338905,3.5108381288091344e-21,0.44443354292837084,0.27022402972414333,19.476237894015135,0.029187938637496826
w2d73732,BestFirst,3,126.62757631435582,22.404185229242632,5.982038717068173e-13,1.8297717455308593,0.35954834348391407,6.030051144170147e-14,0.35284007474562307,0.18379578404173713,26.001173931487525,0.0010000000000001362
w2d73732,BestFirst,4,118.7733851485025,31.552508467538665,5.437176688934158e-20,2.9999999999999996,0.9976174771913304,2.134651613177241e-12,0.3935472867105874,0.41693993749273894,20.099716379831023,0.021231366844399545
w2d73732,BestFirst,5,114.46816606978827,35.63374139718884,3.404166286180423e-13,1.4926747908026867,0.36823276782117326,1.4321543480438057e-11,0.40597876809457467,0.2641195296773834,25.219638572919763,0.001000000000000016
w2f752f8,BestFirst,1,107.82713535089756,32.06957719445874,5.148442716253894e-13,0.307154160570832,0.49285713349427246,2.286832622966374e-12,0.30495697054541887,0.07053138728101069,10.409868922289439,0.0010000000000000002
w2f752f8,BestFirst,2,112.83418091926143,26.276286157226632,1.6125119647574634e-22,8.460126705629905e-17,0.673059518042331,2.288280732176612e-24,0.34372706664746544,0.1400349739161986,10.499612296026687,0.0010000000000000002
w2f752f8,BestFirst,3,99.60402367414524,39.89216080138889,7.03245569265909e-14,3.884337486482064e-18,0.48292413692457453,2.730042950617716e-13,0.4791467134943365,0.09189599937921161,10.127099056571463,0.0010000000000000332
w2f752f8,BestFirst,4,112.73464084149103,26.225220844602894,1.4731704327930027e-14,3.7949637318127415e-14,0.7774387084928501,1.941507314370702e-12,0.530910200619848,0.12225321748455467,10.029091411479937,0.06582146657095245
w2f752f8,BestFirst,5,113.32114663388874,26.185144673564796,1.824576414499751e-16,1.447409863957934e-13,2.999999999999987,2.2784639756915617e-13,0.46797216193149155,0.9415716146492209,12.125459911297295,0.058050188204890316
w353ba70,BestFirst,1,107.40597849272487,32.50213683113437,6.07553466962152e-14,1.2341538506277636,0.5481545326737352,8.566596932530778e-12,0.2563824536594992,0.053178630170076485,9.35375476534446,0.0010000000000000922
w353ba70,BestFirst,2,102.12509545327761,39.412169813683946,1.0249433307816506e-16,1.8854594984628362e-16,0.7946725051713049,3.133586308635424e-13,0.25384137428385023,8.26906292448832e-17,4.072343796620504,0.001000000000000024
w353ba70,BestFirst,3,110.08522625365127,29.255168145196933,6.806441455622807e-16,0.17316174964240366,0.5558205137213279,7.785650240200819e-13,0.2756196671831125,0.026149551396379412,6.772966300969392,0.001000000000000025
w353ba70,BestFirst,4,117.45903182081298,22.123620196869286,2.529756385960875e-19,2.714065002519873e-25,0.5119724953210405,7.073198713549615e-26,0.2508137425163505,0.06349293180769996,7.6364842828488,0.0010000000000000007
w353ba70,BestFirst,5,116.87789704633802,22.4096806088759,3.933727173701498e-17,6.46734935837612e-14,0.5054698911130101,5.425975168360462e-14,0.2566334599127564,0.030990411734760994,6.5738033562624505,0.0010000000000001926
w3577f1b,BestFirst,1,169.1341606881379,32.28417541201778,3.9999999999999107,2.9999999999999996,0.2730515942169825,4.6464653995978414e-12,0.23734667866263007,0.20712445526488554,1.4199386153821387,0.001000000000000097
w3577f1b,BestFirst,2,159.62284465683805,41.65443760581305,3.932454649794382,2.9999999999999996,0.28198032416378976,1.5801815935686412e-12,0.2552770659150301,0.17133151886477255,1.9597310051879185e-11,0.0010000000000000002
w3577f1b,BestFirst,3,152.12287828949493,49.67003315147404,3.9941582519674808,2.9999999999999996,0.27315688595927917,1.166701793625354e-11,0.27422458062208455,0.17005540380851905,2.255476756080562e-12,0.0010000000000000672
w3577f1b,BestFirst,4,158.05293495962394,43.427338837851586,3.775364552024803,2.999999999999998,0.2542824868894061,2.7168557420540002e-12,0.2467341358666934,0.15655360545915728,3.148920044212526e-12,0.0010000000000000002
w3577f1b,BestFirst,5,161.76875044583215,50.95699001197111,0.01729269815024008,2.9999999999999996,0.39820724698075444,29.999999999999996,0.2430608516025658,0.553618160278497,1.2024561470433337,0.0010000000000000002
w41284a9,BestFirst,1,154.31376775087406,50.80132209761348,3.999999999995261,1.525041441616723,0.19240176557389438,6.829632507574423e-12,0.2926192022199364,0.15540779655038725,11.141547260241868,0.0010000000000002548
w41284a9,BestFirst,2,156.32836202486,49.983588674285485,0.8183368359661968,1.6378330507456036,0.2552030349186379,1.2401242766959467e-13,0.32256238286594,0.11859265283705933,29.99999999999998,0.0010000000000000002
w41284a9,BestFirst,3,166.7667057216132,38.32267594015762,1.2551808664994588,1.4575799007621075,0.21888252575142797,8.74818199999543e-18,0.2660746202401919,0.12956461576815972,29.99999999999995,0.0010000000000000007
w41284a9,BestFirst,4,162.6503768562121,43.84193560765518,1.5494409518316659,1.6448170742941564,0.19379893772959714,29.99999999999818,0.24735115033000507,0.25648004055523566,8.61129353291154e-12,0.001000000000000006
w41284a9,BestFirst,5,170.69413376192364,46.09067773527545,7.024104929455104e-13,2.999999999999995,0.8079832557299959,29.999999999999762,0.26859939333965455,0.8875276872129978,1.079813412723822,0.02202971909448635
w4cc191d,BestFirst,1,87.30073199972449,20.10346598348545,5.56268464626801e-309,2.9999999999999996,2.045275214238821,8.580796008736646e-15,0.692468546393603,0.43025786616985484,14.778286175604965,0.0010000000000000002
w4cc191d,BestFirst,2,89.83422390074837,17.76852327808223,9.1093699130303e-14,2.9999999999999996,1.5680571953140507,1.0555841730583836e-12,0.6684418130764085,0.20355647744287572,14.688129707468002,0.0010000000000000059
w4cc191d,BestFirst,3,74.96653938735922,38.375126417554355,1.2595991513019085e-27,2.9999999999999996,1.7500151862535185,1.040498605214803e-20,1.8224980372407367,0.31414686555352583,15.191864035680585,0.0010000000000000002
w4cc191d,BestFirst,4,88.1028745106498,19.034035678292952,5.353314142161792e-14,2.9999999999999996,1.719578863574858,2.131060061901623e-18,0.660503423493365,0.3057234814183701,15.227373586819375,0.0010000000000000137
w4cc191d,BestFirst,5,85.28058806398916,21.739356603556217,2.338291321053945e-16,2.999999999999972,1.7529977351329307,6.733459392814527e-15,0.6844792015736479,0.31633717828997565,15.077299338031823,0.0010000000000000002
w511d3a1,BestFirst,1,182.93232758783697,33.522825694313944,2.5977228112832823e-12,0.347550519062671,0.23453529650009067,29.999999999998874,0.25530332792708565,0.2848891698238728,2.6329493809413624,0.02423122721529383
w511d3a1,BestFirst,2,173.33499206851985,43.30928702361802,3.0644057315489083e-16,4.094768995919334e-15,0.2931892643387248,29.99999999999485,0.2629043380179468,0.3105680878610456,2.3856732540637586,0.022118565795079564
w511d3a1,BestFirst,3,163.3167218101239,54.85149760585533,2.7668509352170168e-18,0.5138367943201946,0.2140001130166846,27.832344360744393,0.25726661486904967,0.292980674628006,5.881346706772769,0.0010000000000000002
w511d3a1,BestFirst,4,169.6301361154677,47.909582851805965,4.293154148796148e-26,0.55541016971232,0.22188543936553065,27.178857555668337,0.24565616521912317,0.4338858181577731,3.074570734532358e-18,0.025713977541172155
w511d3a1,BestFirst,5,169.00970759136104,65.46602541490196,6.11866804168178e-14,4.8793391362939486e-14,2.9999999999999685,1.234181549228965e-13,0.23971323520621912,1.9925875505612844,23.551295615574293,0.03998122319453571
w52faa3e,BestFirst,1,163.50901104063516,55.51746344265931,1.8391939959492209e-31,0.21858169145646303,0.32407057407369283,24.139926599063887,0.21472156630827546,0.40953816877994825,7.711798671653535,0.0010000000000000002
w52faa3e,BestFirst,2,167.49901286894251,49.96559141797916,2.041322284260639e-13,2.999999999999977,2.036317447200923,1.5548160550472785,0.24602841437405593,1.9146025052079427,29.999999999680554,0.10530939252644338
w52faa3e,BestFirst,3,163.483153534102,52.68572634296415,1.055669273740781e-21,0.6996125916549543,0.14622502756490233,29.999999999999996,0.2586334269027585,0.21093930971120686,10.598637183575644,0.0010000000000000002
w52faa3e,BestFirst,4,187.16334787906573,28.0576386865566,5.644306603322776e-13,0.546198088655722,0.1374984949774182,29.9999999999968,0.19500800168145993,0.24998716512661565,4.6394002530570235,0.0010000000000000002
w52faa3e,BestFirst,5,168.7321540515325,46.28211728024868,5.932219575823015e-14,0.20448739828202805,0.15924709932478862,29.999999999999996,0.20586015763198465,0.23579057758394842,3.429217699007604,0.0010000000000000005
w5310e61,BestFirst,1,119.3374386721984,47.594405632721376,2.7418424310626658e-14,1.3426647187686616,0.5248852606742367,1.8512857174904507e-12,0.21599612865981355,0.2588716215386587,24.862285468208775,0.0010000000000001535
w5310e61,BestFirst,2,132.65896340543665,33.37045057901084,5.680634603793961e-14,0.19838431984991595,0.46101643496257344,2.8452465076467724e-12,0.20446273616973848,0.19292570315978538,20.679600989301708,0.0010000000000000052
w5310e61,BestFirst,3,133.21955036409872,33.249529421717796,6.164400308160365e-19,2.748454624336052e-18,0.5200926935794211,1.1100623262058576e-17,0.19268866782191624,0.17681260560750023,19.532859635874864,0.0010000000000000002
w5310e61,BestFirst,4,142.4058145402219,23.614330091896804,1.2260296451281598e-24,0.2474915278325472,0.48273950540523597,6.459906186651679e-21,0.1837912770343117,0.19712134871868306,20.448666037006358,0.0010000000000000002
w5310e61,BestFirst,5,131.36073868204122,37.75764403108656,4.324904243012175e-18,2.9999999999999996,0.516025507360525,4.255220134352779e-13,0.1764075534677984,0.10980178129688888,27.734301772352303,0.0010000000000000206
w5387968,BestFirst,1,185.62326858722884,56.301921300338,1.831851414623276e-13,1.0148949846268922,0.24430756928038494,6.612941287772003e-13,0.1596099488344515,0.06728909753433078,27.467974229418694,0.0010000000000000002
w5387968,BestFirst,2,205.90396392829533,36.102263977429786,0.6515185021810369,0.9567208458756838,0.19743420567777045,3.4234085867249634e-13,0.15474964315980339,0.0805428775787446,29.999999999999996,0.0010000000000000002
w5387968,BestFirst,3,185.7073353786571,56.897045920234014,0.5926437491287433,1.3682882843774702,0.22121987058832188,3.5688549402569757e-12,0.16612251785235588,0.10754122502733655,29.999999999999993,0.0010000000000001184
w5387968,BestFirst,4,195.184862057444,46.62357374745692,1.1776797961973404e-12,1.121417263704205,0.21476652800645482,3.0154462287194276e-11,0.143491757382216,0.049500012778133484,29.746758454102864,0.0010000000000000972
w5387968,BestFirst,5,191.8829686322906,51.311881678540985,3.139838217610554,2.999999999999998,0.2180724340680203,8.595542845227419e-19,0.14488129448912854,4.2188127146003075e-17,9.428881483899345e-16,0.0010000000000000078
w560b89c,BestFirst,1,181.42895993879344,39.52987387554135,0.5367044278822473,2.690999097131914,0.11341260792509862,29.999999999961375,0.22040808534240158,0.4749015134138438,9.66972484948988e-12,0.20550979870540537
w560b89c,BestFirst,2,174.72700577839785,46.62049993325459,2.249431731531193e-12,2.999999999999891,0.019976794650355834,29.111371526455894,0.26586074217761013,0.5587289068897171,2.9991134675821824e-14,0.20213719914802633
w560b89c,BestFirst,3,189.1301941118442,32.07399423131468,0.7075588595351273,2.9999999999999876,0.10394996429126144,29.99999999998315,0.16881286995162403,0.47894539007682585,2.586005099987686e-12,0.20419519230288266
w560b89c,BestFirst,4,174.75887982259644,46.63538688207801,3.3569619546988096e-16,1.0315049879378727e-13,2.516951859140626,4.2955458945069696,0.18297323728230783,1.142867361511627,29.99999999999994,0.22674996269482808
w560b89c,BestFirst,5,158.11927127661403,62.924721142912325,2.3383552715317708e-14,3.9772135241011634e-13,2.513125894180237,4.28373437828794,0.2438517390023813,1.1402996155038179,29.999999999997915,0.24419303463152683
w56b4fe0,BestFirst,1,74.00755387060805,30.254383395493566,8.798509038848579e-19,2.9999999999999996,0.644240466495047,1.2064717511098408e-268,1.2429925107527615,1.072760408598864e-42,9.216278164691436,0.06818822766688114
w56b4fe0,BestFirst,2,85.92626424807581,18.004493072829952,3.759281813626986e-11,2.9999999999999973,0.4040877264053248,8.005074313225918e-13,1.1514008333998722,2.2478648666241085e-18,12.910174260456676,0.10295496976777616
w56b4fe0,BestFirst,3,86.87446192138775,16.871280367122417,4.978532553918481e-15,2.654937799547364,0.4935751586682358,4.878272156866123e-17,1.244438870403121,0.025063799640139797,10.578252216886279,0.10398807460390665
w56b4fe0,BestFirst,4,75.52444131325649,30.39946497071692,2.4123252763516344e-9,2.9999999999999996,0.40141554715991185,5.641360058502857e-12,0.6563773115692607,0.03493361808348794,14.150703128360002,0.0010000000000000002
w56b4fe0,BestFirst,5,88.57141823493676,15.161703177499374,1.027415053501969e-15,2.9999999999999964,0.4233310976298948,5.053699971495771e-19,0.8206983650910123,0.03189433252147989,12.67668389203355,0.08930305320512238
w5bb42cf,BestFirst,1,80.01255867897453,16.129022256835157,4.9356764695094585e-17,2.9999999999999996,0.706216310771344,9.993470609025685e-14,0.328349973264689,3.091318629869542e-20,6.709716841730573,0.0010000000000000766
w5bb42cf,BestFirst,2,68.8694384483295,28.58917078967808,8.913589537832331e-14,2.999999999999998,0.7447618765906332,4.817556234216174e-16,0.4783392254896485,1.5702265570958196e-16,6.414910408663173,0.0010000000000000002
w5bb42cf,BestFirst,3,80.33468702298292,15.916614247196495,8.669661325667882e-13,2.9999999999999774,0.659803111640158,2.7744171990218e-20,0.2983789912141626,4.8594433309469756e-20,7.1050871972835035,0.0010000000000000306
w5bb42cf,BestFirst,4,76.31722946248111,19.856382240346125,3.470190027308197e-14,2.9999999999999987,0.6512534613714176,1.566480445314571e-17,0.323351179112425,1.3990372225036061e-16,7.1325134337347755,0.0010000000000000024
w5bb42cf,BestFirst,5,77.01085608339358,23.527210600308592,1.4300884320679028e-13,2.999999999999987,1.6283966357844837,2.6610400178554946e-15,0.2894181033879624,0.047544426815429246,2.853717644488113,0.0010000000000000002
w5cb6d34,BestFirst,1,144.56630776501612,29.759431215937674,3.7855764784344226,2.999999999999993,0.22088624853988087,7.742129912111639e-15,0.3700850671828162,0.15010567572623792,2.7653397475589287e-13,0.0010000000000000614
w5cb6d34,BestFirst,2,128.4936752630111,47.12686070336605,3.999999999999559,2.9999999999999996,0.25637123658768857,5.155188537265932e-12,0.39337798239559996,0.18118312443660228,0.4955243486703463,0.0010000000000001735
w5cb6d34,BestFirst,3,137.5357466906525,39.362124856472654,9.710929197578864e-13,2.562616972735694,0.37042096309318895,1.0863431853099462e-18,0.3762310033977976,5.831900854957672e-19,29.411151732315844,0.001000000000000015
w5cb6d34,BestFirst,4,141.40661345220602,33.06577414176879,3.946855079591371,2.854772007589396,0.23447454169127072,6.440596539897038e-13,0.3324711851575683,0.1333263507984577,2.9980656464623006e-15,0.0010000000000000002
w5cb6d34,BestFirst,5,139.53764042515348,36.0790641826631,3.3744452073011733,2.9999999999999996,0.22079584166240887,8.889461230248255e-16,0.3654083092675906,0.06625132752659962,6.320851375416377e-22,0.0010000000000000002
w5f2e05f,BestFirst,1,112.12297683162389,30.995439941981758,9.475957107870862e-16,1.9486649422653812,0.6050683621823817,1.7508467232987507e-12,0.3059517702017434,0.16355106588068738,16.682074195717096,0.0010000000000000002
w5f2e05f,BestFirst,2,120.87623162579497,22.217021909446146,3.0860262610025807e-19,1.4122017001002238,0.5850514114631883,3.424497263540198e-14,0.32838339591005217,0.08076551149749249,15.286902434680774,0.0010000000000000002
w5f2e05f,BestFirst,3,108.04752699112132,36.5372574372288,3.9510566968360625e-19,1.252331799815869,1.3722571168311473,1.8582629683300653e-13,0.3251561817291421,0.6105262168581903,16.715716791447733,0.0010000000000000002
w5f2e05f,BestFirst,4,112.52858075750065,29.995598117413685,3.6972893160714e-19,1.707706048593819,0.5121821538533753,1.1918198138572188e-20,0.35339434694034966,0.18334474291893538,19.174204343157765,0.0010000000000000002
w5f2e05f,BestFirst,5,110.22101804407531,33.9511915274936,5.785313411087097e-14,1.582619129994886,2.999999999999997,1.36648965848934e-16,0.3066281577190185,1.2610425757316672,15.157092610834054,0.022976415828154326
w60c1428,BestFirst,1,19.217489728369525,3.704422864642935,3.8135214066903e-15,0.6883690554204451,4.203285439984664e-15,9.396708653139118e-17,0.9200049603039652,1.0842817549152466,1.6223099339103322e-13,0.0010000000000000254
w60c1428,BestFirst,2,21.175619134927214,1.9798581982022676,1.7922226914126117e-16,0.4473228097404736,1.852451156719491e-15,7.62314309560082e-20,0.9200583508907807,1.1328250061501235,2.4686573974246624e-13,0.0010000000000001887
